Perfume ID,Name,Brand Name,Collection,Osobine,Gender,year_released,Comments Number,Slug,overall rating,rating count,country_origin,thumbnailUrl,fullSizeUrl,url,Recent Magnitude,season,best_for,main accords,top notes,middle notes,base notes,description,longevity,sillage,price for value,similar perfumes,recommended perfumes,Best_SKU,Best_Title,Best_Vendor,Best_Price,Best_Volume_ML,Best_Unit_Price,Best_Empresa,pricePerML,Occasions
95137,Jean Lowe Noir,Maison Alhambra,,,unisex,0,34,Maison-Alhambra/Jean-Lowe-Noir,4.0314,159.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.95137.jpg,https://fimgs.net/mdimg/perfume/375x500.95137.jpg,https://www.fragrantica.com/perfume/Maison-Alhambra/Jean-Lowe-Noir-95137.html,912,Winter,Night,"amber, woody, warm spicy, smoky, balsamic","Incense, Amber, Amberwood, Cedar, Sandalwood, Patchouli, Labdanum","Nutmeg, Melon, Ginger, Jasmine","Pink Pepper, Pomelo, Bergamot, Mint, Lemon, Cilantro","Jean Lowe NoirbyMaison Alhambrais a fragrance for women and men. Top notes are Incense, Amber, Amberwood, Cedar, Sandalwood, Patchouli and Labdanum; middle notes are Nutmeg, Melon, Ginger and Jasmine; base notes are Pink Pepper, Pomelo, Bergamot, Mint, Lemon and Cilantro.",0.7427,0.6101,0.8505,"91352, 49755, 82816, 64950, 88825, 88566, 63714, 83842, 16450, 96840, 1142, 96819","75805, 83666, 64948, 88175, 34696, 13016, 72821, 84302, 81642, 65414, 40031, 70465, 68415, 1834, 32356, 82727, 64947, 71272, 507, 64501",6291108735534.0,Maison alhambra jean lowe noir uniesx edp 100 ml (m),Maison alhambra,19990.0,100.0,199.9,eliteperfumes,199.9,"Especial, Sexy, Viaje"
56006,Osmanthus Eau de Parfum,Acqua di Parma,Signatures Of The Sun,Floral,unisex,2019,50,Acqua-di-Parma/Osmanthus-Eau-de-Parfum,3.8571,644.0,Italy,https://fimgs.net/mdimg/perfume/m.56006.jpg,https://fimgs.net/mdimg/perfume/375x500.56006.jpg,https://www.fragrantica.com/perfume/Acqua-di-Parma/Osmanthus-Eau-de-Parfum-56006.html,908,Spring,Day,"floral, fruity, citrus, fresh, soft spicy","Neroli, Green Mandarin","Peony, Ambrette (Musk Mallow), Pink Pepper","Osmanthus, Patchouli","Osmanthus Eau de ParfumbyAcqua di Parmais a Floral fragrance for women and men.Osmanthus Eau de Parfumwas launched in 2019. Top notes are Neroli and Green Mandarin; middle notes are Peony, Ambrette (Musk Mallow) and Pink Pepper; base notes are Osmanthus and Patchouli.",0.436,0.3021,0.3265,"2786, 96960, 3782, 9225, 42268, 89545, 56211, 60085, 25969, 77094, 4841, 2674, 73356, 63829, 93721, 51657, 50789, 50009, 49611, 38863","1687, 62615, 6458, 1825, 33519, 1685, 31623, 40816, 51411, 17, 20541, 1018, 25529, 1826, 13016, 30529, 18, 11801, 1801, 9828",3ADPSIGOSMAN100,Acqua di parma signature osmanthus edp 100ml unisex,Acqua di parma,119990.0,100.0,1199.9,lodoro,1199.9,"Casual, Deporte, Oficina, Viaje"
85095,Ta'weel,Lattafa,,,unisex,2023,30,Lattafa-Perfumes/Ta-weel,3.9534,193.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.85095.jpg,https://fimgs.net/mdimg/perfume/375x500.85095.jpg,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Ta-weel-85095.html,908,Spring,Day,"aromatic, fresh spicy, citrus, warm spicy, woody, amber, lavender, musky, white floral, leather","Ginger, Bergamot, Juniper, Nutmeg","Lavender, Orange Blossom","Ambroxan, Leather, Vetiver, Patchouli","Ta'weelbyLattafa Perfumesis a fragrance for women and men. This is a new fragrance.Ta'weelwas launched in 2023. Top notes are Ginger, Bergamot, Juniper and Nutmeg; middle notes are Lavender and Orange Blossom; base notes are Ambroxan, Leather, Vetiver and Patchouli.",0.6238,0.4555,0.8275,"49751, 83666, 65075, 41222, 75930, 70839, 29229, 99140, 69225, 81763, 4317, 45124, 35659, 92252, 11131, 3311, 92075, 59532, 85091, 88636","72821, 1834, 64948, 34696, 70465, 64947, 70839, 67996, 13016, 75805, 65414, 17666, 40031, 68271, 64949, 82727, 53578, 52180, 21369, 19688",6290360590158.0,Lattafa taweel edp 100 ml (u),Lattafa,20990.0,100.0,209.9,eliteperfumes,209.9,"Especial, Sexy, Viaje"
27654,Oud,Armaf,Armaf Niche,Oriental Fougere,unisex,0,98,Armaf/Oud,4.1737,593.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.27654.jpg,https://fimgs.net/mdimg/perfume/375x500.27654.jpg,https://www.fragrantica.com/perfume/Armaf/Oud-27654.html,906,Winter,Night,"amber, warm spicy, fresh spicy, woody, vanilla, powdery, leather, animalic, aromatic, patchouli","Spicy Notes, Caraway, Sage, Bergamot","Black Pepper, Cedar, Iris","Amber, Vanilla, Leather, Patchouli","OudbyArmafis a Oriental Fougere fragrance for women and men. Top notes are Spicy Notes, Caraway, Sage and Bergamot; middle notes are Black Pepper, Cedar and Iris; base notes are Amber, Vanilla, Leather and Patchouli.",0.6832,0.5546,0.7722,"2760, 1031, 40816, 19247, 28179, 29149, 53256, 25817, 95986, 51005, 4712, 17666, 6678, 49560, 3759, 58596, 78155, 47287, 47472, 60630","34696, 17666, 1834, 13016, 17, 5521, 32356, 228, 29727, 804, 15211, 11444, 1825, 46663, 27417, 13857, 25694, 26358, 705, 9828",6085010041773.0,Armaf niche oud unisex edp 90 ml (u),Armaf,28490.0,90.0,316.6,eliteperfumes,316.6,"Especial, Sexy"
89652,Camp Fire Emir Factory Edition,Paris Corner,Emir Collection,,male,2023,15,Paris-Corner/Camp-Fire-Emir-Factory-Edition,4.4674,92.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.89652.jpg,https://fimgs.net/mdimg/perfume/375x500.89652.jpg,https://www.fragrantica.com/perfume/Paris-Corner/Camp-Fire-Emir-Factory-Edition-89652.html,903,Winter,Night,"woody, balsamic, vanilla, amber, warm spicy, nutty, powdery, aromatic, fresh spicy","Orange Blossom, Pink Pepper, Cloves","Chestnut, Guaiac Wood, Juniper","Vanilla, Peru Balsam, Cashmeran","Camp Fire Emir Factory EditionbyParis Corneris a fragrance for men. This is a new fragrance.Camp Fire Emir Factory Editionwas launched in 2023. Top notes are Orange Blossom, Pink Pepper and Cloves; middle notes are Chestnut, Guaiac Wood and Juniper; base notes are Vanilla, Peru Balsam and Cashmeran.",0.6475,0.4777,0.8505,"31623, 64947, 66766, 84609, 85058, 87428, 97548, 100813, 29716, 68297, 92933","75805, 31623, 88175, 34696, 84302, 78560, 64947, 93628, 84602, 91883, 99060, 64948, 65414, 1825, 92766, 94967, 1834, 31909, 26358, 78155",PRCR8,Paris corner rich santal emir factory edition edp 100ml,Paris corner,21990.0,100.0,219.9,silkperfumes,219.9,"Especial, Sexy, Viaje"
64483,Emporio Armani He,Giorgio Armani,Emporio Armani,Oriental Woody,male,2020,43,Giorgio-Armani/Emporio-Armani-He,4.1179,458.0,Italy,https://fimgs.net/mdimg/perfume/m.64483.jpg,https://fimgs.net/mdimg/perfume/375x500.64483.jpg,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-He-64483.html,900,Spring,Day,"powdery, aromatic, woody, citrus, fresh spicy, musky, warm spicy, floral, rose, sweet","Yuzu, Sage, Cardamom","Nutmeg, Rose, Orris Root","White Musk, Sandalwood, Vetiver, Tonka Bean","Emporio Armani HebyGiorgio Armaniis a Oriental Woody fragrance for men.Emporio Armani Hewas launched in 2020. Emporio Armani He was created by Alain Astori and Carlos Benaïm. Top notes are Yuzu, Sage and Cardamom; middle notes are Nutmeg, Rose and Orris Root; base notes are White Musk, Sandalwood, Vetiver and Tonka Bean.",0.476,0.3052,0.5373,"416, 417, 63482, 15631, 15754, 64482, 75126, 16657, 40399, 35023, 101438, 247, 85097, 70094, 67078, 65581, 52180, 48473, 64718, 54460","5521, 410, 13016, 61856, 17, 430, 40031, 721, 29727, 52002, 25967, 39029, 607, 228, 2318, 507, 3747, 31861, 9828, 31909",ARMA184,Armani emporio el edt 100 ml,Armani,54990.0,100.0,549.9,silkperfumes,549.9,"Formal, Oficina, Viaje"
35956,Madison Avenue,Bond No 9,,Chypre Floral,female,2016,77,Bond-No-9/Madison-Avenue,4.0588,476.0,United States,https://fimgs.net/mdimg/perfume/m.35956.jpg,https://fimgs.net/mdimg/perfume/375x500.35956.jpg,https://www.fragrantica.com/perfume/Bond-No-9/Madison-Avenue-35956.html,899,Spring,Day,"fruity, sweet, floral, rose, patchouli, citrus, amber, woody, fresh, white floral","Apple, Blackberry, Bergamot","Rose, Magnolia, Jasmine","Patchouli, Praline, Ambroxan","Madison AvenuebyBond No 9is a Chypre Floral fragrance for women.Madison Avenuewas launched in 2016. Top notes are Apple, Blackberry and Bergamot; middle notes are Rose, Magnolia and Jasmine; base notes are Patchouli, Praline and Ambroxan.",0.6265,0.5064,0.27,"51506, 64853, 23323, 10298, 1020, 15565, 51016, 29572, 67608, 2229, 39431, 55460, 46799, 40893, 96413, 92545, 3487, 38497, 48434, 46039","33519, 611, 707, 25324, 1018, 219, 6458, 51411, 14982, 43871, 1300, 1460, 1825, 4322, 43297, 15963, 1733, 1483, 50370, 485",888874005488.0,Bond no.9 madison avenue edp 100 ml (m),Bond no.9,235067.0,100.0,2350.7,eliteperfumes,2350.7,"Oficina, Viaje"
78736,Yes I Am Bloom Up!,Cacharel,Yes I Am,Floral Fruity,female,2023,29,Cacharel/Yes-I-Am-Bloom-Up,3.7875,273.0,France,https://fimgs.net/mdimg/perfume/m.78736.jpg,https://fimgs.net/mdimg/perfume/375x500.78736.jpg,https://www.fragrantica.com/perfume/Cacharel/Yes-I-Am-Bloom-Up-78736.html,897,Spring,Day,"fruity, fresh, sweet, citrus, floral, amber, white floral, warm spicy, sour, woody","Red Berries, Green Mandarin","Peony, Orange Blossom","Benzoin, Sandalwood",Yes I Am Bloom Up!byCacharelis a Floral Fruity fragrance for women. This is a new fragrance.Yes I Am Bloom Up!was launched in 2023. Yes I Am Bloom Up! was created by Honorine Blanc and Alexis Grugeon. Top notes are Red Berries and Green Mandarin; middle notes are Peony and Orange Blossom; base notes are Benzoin and Sandalwood.,0.4198,0.2796,0.5657,"48112, 61519, 64374, 90080, 9723, 13192, 17565, 46832, 83465, 50596, 46265, 42053, 89970, 94564, 94125, 25364, 75820, 8036, 91812, 39459","48112, 39681, 707, 84951, 62036, 25324, 18453, 65560, 56077, 51694, 61519, 83483, 62318, 43297, 45651, 238, 51488, 55805, 219, 14982",CACH80,Cacharel yes i am bloom up edp 75 ml,Cacharel,39990.0,75.0,533.2,silkperfumes,533.2,"Oficina, Viaje"
75671,Historic Doria,Afnan,Historic Collection,Floral,unisex,2022,20,Afnan/Historic-Doria,3.6667,126.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.75671.jpg,https://fimgs.net/mdimg/perfume/375x500.75671.jpg,https://www.fragrantica.com/perfume/Afnan/Historic-Doria-75671.html,891,Spring,Night,"musky, white floral, citrus, woody, fruity, sweet, amber, powdery, tuberose, animalic","Raspberry, Lemon Zest, Orange Blossom","Ambroxan, Tuberose, Jasmine, Mandarin Orange","Musk, Woody Notes, Jasmine Sambac","Historic DoriabyAfnanis a Floral fragrance for women and men. This is a new fragrance.Historic Doriawas launched in 2022. Top notes are Raspberry, Lemon Zest and Orange Blossom; middle notes are Ambroxan, Tuberose, Jasmine and Mandarin Orange; base notes are Musk, Woody Notes and Jasmine Sambac.",0.7867,0.6595,0.6683,"60942, 46066, 53742, 33519, 54885, 70461, 54963, 32172, 75099, 62036, 88547, 51694, 50932, 82896, 78561, 73117, 74687, 75668, 95175, 75670","78560, 75805, 39681, 14982, 62036, 1460, 45651, 50582, 707, 29157, 82731, 55786, 45017, 50384, 93628, 27656, 78474, 82590, 46814, 65560",6290171071136.0,Afnan historic doria unisex edp 100 ml (u),Afnan,24212.0,100.0,242.1,eliteperfumes,242.1,"Especial, Fiesta, Sexy"
38206,Brut,Faberge,,Aromatic Spicy,male,1968,103,Faberge/Brut,3.9566,760.0,United States,https://fimgs.net/mdimg/perfume/m.38206.jpg,https://fimgs.net/mdimg/perfume/375x500.38206.jpg,https://www.fragrantica.com/perfume/Faberge/Brut-38206.html,889,Spring,Day,"aromatic, fresh spicy, woody, earthy, citrus, anis, lavender, mossy, sweet, vanilla","Anise, Lavender, Bergamot, Basil, Lemon","Geranium, Jasmine, Ylang-Ylang","Oakmoss, Patchouli, Vetiver, Tonka Bean, Sandalwood, Vanilla","BrutbyFabergeis a Aromatic Spicy fragrance for men.Brutwas launched in 1968. The nose behind this fragrance is Karl Mann. Top notes are Anise, Lavender, Bergamot, Basil and Lemon; middle notes are Geranium, Jasmine and Ylang-Ylang; base notes are Oakmoss, Patchouli, Vetiver, Tonka Bean, Sandalwood and Vanilla.",0.4462,0.4011,0.893,,"2069, 507, 228, 14746, 17, 829, 430, 113, 735, 890, 526, 5521, 1834, 9828, 3825, 410, 231, 34696, 249, 40031",BRUT4,Brut edt 100ml,Brut,6990.0,100.0,69.9,silkperfumes,69.9,"Oficina, Viaje"
82798,Maharjan Gold,Lattafa,Lattafa Pride,,unisex,2022,20,Lattafa-Perfumes/Maharjan-Gold,4.1181,144.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.82798.jpg,https://fimgs.net/mdimg/perfume/375x500.82798.jpg,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Maharjan-Gold-82798.html,888,Autumn,Night,"amber, fresh spicy, caramel, smoky, woody, warm spicy, balsamic, lavender, sweet, white floral","Pepper, Lavender","Incense, Tuberose, Jasmine","Caramel, Cedarwood, Amber, Cashmeran","Maharjan GoldbyLattafa Perfumesis a fragrance for women and men. This is a new fragrance.Maharjan Goldwas launched in 2022. Top notes are Pepper and Lavender; middle notes are Incense, Tuberose and Jasmine; base notes are Caramel, Cedarwood, Amber and Cashmeran.",0.595,0.3997,0.792,"52104, 59904, 59060, 74669, 55323, 74198, 5937, 69457, 32171, 73149, 1232, 78519, 96554, 100009, 42027, 33519, 20448, 16442, 47932, 22614","75805, 64947, 78155, 1834, 25807, 88175, 78560, 64948, 81121, 85097, 84302, 13016, 50582, 64949, 72821, 55791, 1825, 84310, 2760, 2762",1LATMAHARGO100U,Lattafa pride maharjan gold edp 100 ml unisex,Lattafa,32990.0,100.0,329.9,lodoro,329.9,"Especial, Fiesta, Sexy, Viaje"
78541,9am pour Femme,Afnan,9AM 9PM,Oriental,female,2022,23,Afnan/9am-pour-Femme,4.0769,117.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.78541.jpg,https://fimgs.net/mdimg/perfume/375x500.78541.jpg,https://www.fragrantica.com/perfume/Afnan/9am-pour-Femme-78541.html,887,Spring,Day,"citrus, fruity, sweet, musky, amber, powdery, fresh spicy","Grapefruit, Mandarin Orange, Bergamot","Raspberry, Black Currant","Musk, Amber, Orange","9am pour FemmebyAfnanis a Oriental fragrance for women. This is a new fragrance.9am pour Femmewas launched in 2022. Top notes are Grapefruit, Mandarin Orange and Bergamot; middle notes are Raspberry and Black Currant; base notes are Musk, Amber and Orange.",0.4825,0.3938,0.6912,"62036, 6047, 68596, 81376, 72827, 45741, 45508, 80311, 51488, 80220, 3189, 85031, 85091, 88989, 95881, 65423, 100828, 214, 23317, 49814","75805, 76880, 93628, 78560, 88175, 78474, 65414, 83309, 89850, 85087, 70466, 85031, 62615, 27655, 78544, 68214, 51816, 55786, 707, 60962",AFNN1,Afnan 9am pour femme edp 100ml,Afnan,27990.0,100.0,279.9,silkperfumes,279.9,"Formal, Oficina, Viaje"
62480,CR7 Game On,Cristiano Ronaldo,CR7,Woody Aromatic,male,2020,47,Cristiano-Ronaldo/CR7-Game-On,4.2165,328.0,Portugal,https://fimgs.net/mdimg/perfume/m.62480.jpg,https://fimgs.net/mdimg/perfume/375x500.62480.jpg,https://www.fragrantica.com/perfume/Cristiano-Ronaldo/CR7-Game-On-62480.html,886,Autumn,Night,"woody, aromatic, sweet, fresh, warm spicy, vanilla, lavender, tropical, fresh spicy, amber","Papaya, Cardamom, Apple, Ice","Lavender, Violet, Elemi resin","Tonka Bean, Cedar, Sugar, Guaiac Wood, Cashmere Wood, Juniper Berries","CR7 Game OnbyCristiano Ronaldois a Woody Aromatic fragrance for men.CR7 Game Onwas launched in 2020. Top notes are Papaya, Cardamom, Apple and Ice; middle notes are Lavender, Violet and Elemi resin; base notes are Tonka Bean, Cedar, Sugar, Guaiac Wood, Cashmere Wood and Juniper Berries.",0.4992,0.3487,0.8277,"52802, 45258, 66826, 58808, 98134, 64501, 96224, 83736, 85829, 68074, 84302, 57684, 75798, 85063, 82788, 73664, 39, 59431, 72572, 70428","16657, 81642, 40031, 75805, 61856, 65414, 34696, 50757, 72821, 2318, 30947, 52802, 52180, 31861, 913, 52002, 66826, 48100, 13016, 33443",CRRO2,Cristiano ronaldo cr7 game on edt 100ml,Cristiano ronaldo,28990.0,100.0,289.9,silkperfumes,289.9,"Fiesta, Sexy, Viaje"
79160,Lady Million Royal,Rabanne,Paco Rabanne Collection Million,Floral Fruity,female,2023,23,Rabanne/Lady-Million-Royal,3.6757,333.0,Spain,https://fimgs.net/mdimg/perfume/m.79160.jpg,https://fimgs.net/mdimg/perfume/375x500.79160.jpg,https://www.fragrantica.com/perfume/Rabanne/Lady-Million-Royal-79160.html,886,Autumn,Night,"woody, white floral, fruity, fresh spicy",Pomegranate,White Flowers,Woodsy Notes,Lady Million RoyalbyRabanneis a Floral Fruity fragrance for women. This is a new fragrance.Lady Million Royalwas launched in 2023. Top note is Pomegranate; middle note is White Flowers; base note is Woodsy Notes.,0.534,0.4129,0.4113,"9045, 88756, 75668, 54962, 45892, 80193, 62318, 26602, 56144, 29728, 48904, 81822, 64374, 27625, 77245, 1138, 52627, 48644, 873, 62754","51488, 39681, 707, 56077, 25324, 219, 9045, 83483, 31666, 611, 14982, 68404, 55786, 43297, 55795, 62036, 68354, 62318, 74962, 61519",3349668617173.0,Paco rabanne lady million royal edp 80 ml (m),Paco rabanne,70990.0,80.0,887.4,eliteperfumes,887.4,"Fiesta, Viaje"
98765,North Stag Expressions IV QUATRE,Paris Corner,,Citrus,unisex,2024,28,Paris-Corner/North-Stag-Expressions-IV-QUATRE,4.5902,122.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.98765.jpg,https://fimgs.net/mdimg/perfume/375x500.98765.jpg,https://www.fragrantica.com/perfume/Paris-Corner/North-Stag-Expressions-IV-QUATRE-98765.html,884,Summer,Day,"citrus, warm spicy",Mandarin Orange,"Sicilian Orange, Bergamot",Ginger,North Stag Expressions IV QUATREbyParis Corneris a Citrus fragrance for women and men. This is a new fragrance.North Stag Expressions IV QUATREwas launched in 2024. Top note is Mandarin Orange; middle notes are Sicilian Orange and Bergamot; base note is Ginger.,0.52,0.367,0.7472,"53947, 100480, 101170, 55735, 9420, 82840, 1685, 58967, 71140, 3291, 102740, 94701, 92647, 81506, 66893, 66047, 48522, 30047, 85097, 95181","94713, 81642, 75805, 70839, 13016, 88175, 70748, 84302, 65414, 99060, 5521, 25967, 30499, 2318, 31909, 50757, 61856, 89764, 34696, 40031",73419764721343.0,Paris corner north stag expressions 1 edp 100 ml (bvlgari tygar)(u),Camp fire emir factory edition edp 100 ml (maison margiela by the fire place)(h),21028.0,100.0,210.3,eliteperfumes,210.3,"Casual, Deporte, Oficina, Viaje"
61674,DKNY Be Extra Delicious,Donna Karan,Be Delicious,Floral Fruity,female,2020,53,Donna-Karan/DKNY-Be-Extra-Delicious,4.0195,410.0,United States,https://fimgs.net/mdimg/perfume/m.61674.jpg,https://fimgs.net/mdimg/perfume/375x500.61674.jpg,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Be-Extra-Delicious-61674.html,882,Summer,Day,"fruity, sweet, caramel, floral, fresh, white floral, aquatic","Pear, Black Currant, Freesia, Bergamot","Peony, Lily-of-the-Valley, Heliotrope, Gardenia","Caramel, Raspberry, Ambroxan","DKNY Be Extra DeliciousbyDonna Karanis a Floral Fruity fragrance for women.DKNY Be Extra Deliciouswas launched in 2020. Top notes are Pear, Black Currant, Freesia and Bergamot; middle notes are Peony, Lily-of-the-Valley, Heliotrope and Gardenia; base notes are Caramel, Raspberry and Ambroxan.",0.428,0.2904,0.5483,"23871, 12426, 43788, 600, 26571, 55604, 32687, 41809, 90144, 67541, 31170, 37561, 42992, 92532, 18887, 102485, 68199, 57161, 18900, 17565","25324, 498, 14982, 39681, 62036, 219, 707, 485, 55786, 56077, 50384, 62318, 600, 51488, 43297, 631, 31666, 728, 611, 51694",DKNY55,Dkny be delicious extra edp 100 ml,Dkny,26990.0,100.0,269.9,silkperfumes,269.9,"Casual, Viaje"
42484,Hugo Iced,Hugo Boss,Hugo,Aromatic Aquatic,male,2017,87,Hugo-Boss/Hugo-Iced,3.9196,771.0,Germany,https://fimgs.net/mdimg/perfume/m.42484.jpg,https://fimgs.net/mdimg/perfume/375x500.42484.jpg,https://www.fragrantica.com/perfume/Hugo-Boss/Hugo-Iced-42484.html,882,Summer,Day,"green, aromatic, fresh spicy, citrus, woody, fresh","Mint, Tea","Bitter Orange, Juniper",Vetiver,Hugo IcedbyHugo Bossis a Aromatic Aquatic fragrance for men.Hugo Icedwas launched in 2017. Top notes are Mint and Tea; middle notes are Bitter Orange and Juniper; base note is Vetiver.,0.4283,0.3035,0.656,"11649, 49160, 14936, 297, 234, 48962, 19217, 43531, 17256, 35640, 70424, 644, 40723, 72706, 55544, 472, 115, 64092, 41969, 6094","2318, 31861, 644, 16657, 410, 40031, 29727, 5521, 721, 9099, 13016, 507, 17, 412, 383, 1834, 52002, 734, 9828, 804",01CTYHBSICEDETMUN075,Hugo boss iced edt 75ml hombre,Hugo boss,21990.0,75.0,293.2,lodoro,293.2,"Casual, Deporte, Formal, Oficina, Viaje"
76761,Boucheron Singulier,Boucheron,,,male,2022,31,Boucheron/Boucheron-Singulier,3.989,272.0,France,https://fimgs.net/mdimg/perfume/m.76761.jpg,https://fimgs.net/mdimg/perfume/375x500.76761.jpg,https://www.fragrantica.com/perfume/Boucheron/Boucheron-Singulier-76761.html,880,Spring,Day,"aromatic, fresh spicy, woody, citrus, herbal, lavender","Bergamot, Juniper, Grapefruit","Lavender, Sage, Geranium","Vetiver, Cedar, Patchouli","Boucheron SingulierbyBoucheronis a fragrance for men. This is a new fragrance.Boucheron Singulierwas launched in 2022. The nose behind this fragrance is Caroline Dumur. Top notes are Bergamot, Juniper and Grapefruit; middle notes are Lavender, Sage and Geranium; base notes are Vetiver, Cedar and Patchouli.",0.6035,0.38,0.6845,"43402, 31861, 9099, 40031, 48100, 59056, 79243, 81391, 49723, 45285, 84952, 73102, 68123, 1242, 97188, 66525, 50777, 88139, 92114, 10658","40031, 1834, 17, 52002, 13016, 71272, 2318, 29727, 58714, 31861, 614, 68415, 52350, 31909, 410, 50757, 5521, 507, 37735, 61856",71086411949609.0,Boucheron singulier edp 100 ml (h),Boucheron,29990.0,100.0,299.9,eliteperfumes,299.9,"Casual, Deporte, Formal, Oficina, Viaje"
18900,Minajesty,Nicki Minaj,,Floral Fruity,female,2013,192,Nicki-Minaj/Minajesty,3.9618,812.0,United States,https://fimgs.net/mdimg/perfume/m.18900.jpg,https://fimgs.net/mdimg/perfume/375x500.18900.jpg,https://www.fragrantica.com/perfume/Nicki-Minaj/Minajesty-18900.html,879,Summer,Day,"fruity, sweet, floral, vanilla, citrus, powdery, fresh, aromatic, musky, sour","Red Berries, Lemon, Peach","Frangipani, Orchid, Magnolia","Tonka Bean, Vanila, Musk","MinajestybyNicki Minajis a Floral Fruity fragrance for women.Minajestywas launched in 2013. Top notes are Red Berries, Lemon and Peach; middle notes are Frangipani, Orchid and Magnolia; base notes are Tonka Bean, Vanila and Musk.",0.4405,0.3534,0.764,"16078, 54998, 4410, 31661, 28979, 10580, 62396, 63922, 43095, 58012, 55751, 22105, 25913, 9615, 25912, 147, 39970, 14446, 50208, 55325","16078, 600, 802, 13710, 4410, 31661, 14982, 975, 4094, 10554, 707, 141, 10543, 15338, 25913, 50384, 18318, 16630, 1460, 39970",812256023999.0,Nicki minaj minajesty edp 100 ml (m),Nicki minaj,23990.0,100.0,239.9,eliteperfumes,239.9,"Formal, Oficina, Viaje"
3259,Chez Bond,Bond No 9,,Aromatic Fougere,male,2003,161,Bond-No-9/Chez-Bond,4.1283,787.0,United States,https://fimgs.net/mdimg/perfume/m.3259.jpg,https://fimgs.net/mdimg/perfume/375x500.3259.jpg,https://www.fragrantica.com/perfume/Bond-No-9/Chez-Bond-3259.html,877,Spring,Day,"green, woody, fresh, citrus, ozonic, aquatic",,,,Chez BondbyBond No 9is a Aromatic Fougere fragrance for men.Chez Bondwas launched in 2003.,0.6175,0.4453,0.3207,"474, 507, 27711, 19678, 64021, 11907, 25820, 73207, 50688, 9900, 17326, 5440, 28012, 47958, 75907, 614, 12265, 30804, 13138, 46326","9828, 474, 5521, 466, 1301, 1825, 472, 17, 1826, 9099, 899, 13016, 920, 734, 2318, 2366, 39314, 721, 6697, 228",888874000599.0,Bond no.9 chez bond edp 100 ml (h),Bond no.9,235067.0,100.0,2350.7,eliteperfumes,2350.7,"Casual, Deporte, Formal, Oficina, Viaje"
56004,Yuzu Eau de Parfum,Acqua di Parma,Signatures Of The Sun,Citrus Aromatic,unisex,2019,48,Acqua-di-Parma/Yuzu-Eau-de-Parfum,3.7678,547.0,Italy,https://fimgs.net/mdimg/perfume/m.56004.jpg,https://fimgs.net/mdimg/perfume/375x500.56004.jpg,https://www.fragrantica.com/perfume/Acqua-di-Parma/Yuzu-Eau-de-Parfum-56004.html,875,Summer,Day,"citrus, floral, fresh spicy, green, ozonic, aquatic, powdery, sweet, yellow floral","Yuzu, Calabrian bergamot, Sichuan Pepper","Lotus, Mimosa, Violet Leaf, Jasmine","Musk, Sandalwood, Licorice","Yuzu Eau de ParfumbyAcqua di Parmais a Citrus Aromatic fragrance for women and men.Yuzu Eau de Parfumwas launched in 2019. Top notes are Yuzu, Calabrian bergamot and Sichuan Pepper; middle notes are Lotus, Mimosa, Violet Leaf and Jasmine; base notes are Musk, Sandalwood and Licorice.",0.3683,0.2391,0.291,"29818, 22216, 38240, 74707, 9671, 11468, 33646, 74308, 29538, 31825, 35813, 62332, 69599, 54485, 37911, 10410, 2442, 78402, 8442, 4770","1687, 1826, 17, 9828, 62615, 1685, 9829, 3108, 33519, 13016, 1825, 1681, 56006, 55998, 20541, 3865, 40816, 472, 12192, 25529",3ADPSIGYUZU100,Acqua di parma signature yuzu edp 100ml unisex,Acqua di parma,119990.0,100.0,1199.9,lodoro,1199.9,"Casual, Formal, Oficina, Viaje"
